0.864025, -0.103691, 0.952422
0.868487, -0.0703691, 0.957495
0.866092, -0.0462941, 0.959875
0.867285, -0.018771, 0.963495
0.868115, 0.0074937, 0.966879
0.867166, 0.031092, 0.969532
0.868567, 0.056441, 0.972936
0.868842, 0.079916, 0.975854
0.870102, 0.103653, 0.979028
0.851101, 0.108352, 0.975254
0.828844, 0.110908, 0.970475
0.803213, 0.111517, 0.964686
0.777903, 0.113447, 0.959133
0.745984, 0.111256, 0.951566
0.720536, 0.115248, 0.946231
0.689132, 0.115911, 0.939129
0.656382, 0.116889, 0.931758
0.621443, 0.117696, 0.923865
0.58755, 0.120506, 0.916455
0.545592, 0.119687, 0.906759
0.862764, -0.138524, 0.928135
0.864056, -0.107707, 0.932529
0.865062, -0.0782587, 0.936671
0.864435, -0.0516754, 0.940033
0.867428, -0.0217569, 0.944725
0.866735, 0.00310549, 0.947843
0.865615, 0.0268253, 0.950705
0.868224, 0.0537036, 0.954902
0.869759, 0.0786502, 0.958578
0.870159, 0.101761, 0.961733
0.853352, 0.1086, 0.958507
0.830423, 0.110635, 0.953141
0.802626, 0.10951, 0.946161
0.775844, 0.110413, 0.939698
0.751672, 0.11444, 0.934289
0.721673, 0.115016, 0.926993
0.69273, 0.117556, 0.920215
0.659315, 0.118126, 0.912078
0.622088, 0.117499, 0.902846
0.585017, 0.118449, 0.89386
0.545648, 0.119427, 0.884313
0.861231, -0.145021, 0.906765
0.866088, -0.109259, 0.913159
0.863726, -0.0836992, 0.916194
0.864862, -0.0546755, 0.920645
0.865678, -0.0269517, 0.924826
0.866815, 0.000257965, 0.929018
0.86759, 0.0262319, 0.932937
0.868667, 0.0517239, 0.936867
0.870044, 0.076734, 0.940807
0.870297, 0.0999152, 0.94419
0.853485, 0.106902, 0.940767
0.832061, 0.110394, 0.93563
0.806585, 0.111307, 0.929059
0.779165, 0.111708, 0.921903
0.752787, 0.114066, 0.915301
0.720565, 0.113093, 0.906685
0.691671, 0.115855, 0.899479
0.660712, 0.118299, 0.891684
0.620408, 0.115761, 0.880718
0.585859, 0.118515, 0.872023
0.545797, 0.119219, 0.861584
0.861069, -0.149811, 0.885567
0.862557, -0.11796, 0.890889
0.865697, -0.0851547, 0.896823
0.866675, -0.0560901, 0.901573
0.866025, -0.0298232, 0.905436
0.868986, -0.000334017, 0.910808
0.868272, 0.0242346, 0.914391
0.870563, 0.0511946, 0.919186
0.869714, 0.0741773, 0.922487
0.871224, 0.0987849, 0.926701
0.853699, 0.10525, 0.922779
0.833756, 0.110186, 0.917942
0.806151, 0.109385, 0.910073
0.781029, 0.111811, 0.903396
0.753973, 0.113732, 0.8961
0.724158, 0.11467, 0.887878
0.694598, 0.117002, 0.879942
0.661392, 0.11797, 0.870773
0.623622, 0.117242, 0.860062
0.585978, 0.118116, 0.849633
0.546039, 0.119064, 0.838571
0.861634, -0.153724, 0.86433
0.864781, -0.119404, 0.870935
0.865849, -0.0889091, 0.876288
0.865357, -0.061282, 0.880703
0.866465, -0.0326425, 0.885762
0.869235, -0.00308678, 0.891468
0.868365, 0.0215678, 0.895279
0.871157, 0.0492999, 0.900691
0.870168, 0.0723559, 0.904202
0.87152, 0.0970269, 0.908679
0.855416, 0.104945, 0.905181
0.83551, 0.110011, 0.900077
0.811652, 0.112465, 0.893363
0.784431, 0.113152, 0.885354
0.755979, 0.114023, 0.877007
0.725505, 0.114556, 0.868001
0.696031, 0.117066, 0.85962
0.662934, 0.118225, 0.849935
0.624512, 0.117182, 0.838298
0.58699, 0.118277, 0.827282
0.543133, 0.117, 0.813984
0.867742, -0.150304, 0.845777
0.865233, -0.123186, 0.849766
0.866105, -0.0926047, 0.855435
0.867338, -0.062602, 0.861117
0.866355, -0.0361534, 0.86547
0.867615, -0.00797098, 0.870839
0.870545, 0.0210888, 0.876891
0.869809, 0.0453637, 0.880939
0.870703, 0.0705801, 0.885669
0.871203, 0.094651, 0.890073
0.859304, 0.106616, 0.888417
0.835893, 0.108605, 0.88136
0.813531, 0.112468, 0.874965
0.785666, 0.112714, 0.86619
0.757299, 0.113763, 0.857399
0.726923, 0.114481, 0.847912
0.694476, 0.114964, 0.83773
0.660673, 0.115844, 0.827188
0.625484, 0.117168, 0.816286
0.587289, 0.11798, 0.804343
0.546804, 0.11891, 0.791695
0.864277, -0.159764, 0.821602
0.863356, -0.130064, 0.826871
0.866466, -0.0962415, 0.834263
0.86939, -0.0638827, 0.841318
0.866987, -0.0388649, 0.845211
0.868068, -0.0106095, 0.850879
0.868832, 0.0163912, 0.856205
0.871921, 0.0449552, 0.862603
0.870642, 0.0681737, 0.866534
0.871669, 0.0929878, 0.871537
0.86112, 0.106367, 0.870519
0.837776, 0.108502, 0.863105
0.814749, 0.111892, 0.856033
0.787699, 0.112912, 0.84717
0.758689, 0.113543, 0.837577
0.72841, 0.114445, 0.827611
0.696072, 0.115119, 0.816912
0.66469, 0.117789, 0.806908
0.625758, 0.116684, 0.793668
0.590837, 0.119734, 0.782551
0.547326, 0.118911, 0.767832
0.422127, 0.0726163, 0.717228
0.417773, 0.098998, 0.720724
0.758805, -0.345096, 0.72567
0.749008, -0.320637, 0.727085
0.86163, -0.136857, 0.803515
0.866933, -0.0998195, 0.812772
0.867775, -0.0696452, 0.819085
0.867081, -0.0422615, 0.824299
0.8699, -0.0117529, 0.831377
0.871163, 0.0159971, 0.837356
0.870115, 0.040444, 0.841859
0.871346, 0.0664927, 0.847487
0.873581, 0.0926845, 0.853498
0.86438, 0.107432, 0.853188
0.841122, 0.109681, 0.845419
0.814612, 0.110137, 0.836143
0.786898, 0.110771, 0.826478
0.760149, 0.113361, 0.817544
0.732196, 0.11613, 0.808219
0.699997, 0.116948, 0.797006
0.663402, 0.116053, 0.783898
0.623807, 0.114714, 0.769642
0.588167, 0.117543, 0.757613
0.547149, 0.118485, 0.743309
0.47407, 0.102507, 0.714304
0.46939, 0.127521, 0.717637
0.452565, 0.145731, 0.715323
0.44397, 0.168263, 0.716778
0.427045, 0.186634, 0.714461
0.414285, 0.207085, 0.71403
0.409293, 0.230847, 0.717003
0.42099, 0.378482, 0.750568
0.834028, -0.355707, 0.725226
0.819583, -0.33951, 0.72327
0.807324, -0.319862, 0.722855
0.795065, -0.300214, 0.722441
0.785153, -0.277373, 0.723575
0.863637, -0.138871, 0.782021
0.866897, -0.104105, 0.790574
0.868151, -0.0730786, 0.797591
0.867279, -0.0455993, 0.803068
0.868618, -0.0164477, 0.80972
0.870965, 0.0128276, 0.816774
0.872379, 0.0401205, 0.823062
0.871466, 0.0641876, 0.827803
0.872167, 0.0891446, 0.833333
0.864926, 0.105967, 0.834189
0.843109, 0.109636, 0.826845
0.81881, 0.112068, 0.818315
0.78692, 0.109278, 0.805858
0.761679, 0.113219, 0.797297
0.728646, 0.112261, 0.784802
0.698728, 0.115006, 0.774247
0.663745, 0.115434, 0.761319
0.625052, 0.114854, 0.746797
0.585638, 0.11543, 0.73225
0.544715, 0.116686, 0.717286
0.52856, 0.133884, 0.714905
0.516341, 0.153467, 0.714492
0.504123, 0.173051, 0.714079
0.488595, 0.190983, 0.712086
0.476336, 0.210631, 0.711672
0.464077, 0.230279, 0.711258
0.451818, 0.249927, 0.710844
0.447366, 0.272712, 0.713997
0.43081, 0.290553, 0.711602
0.418592, 0.310136, 0.711189
0.41086, 0.331222, 0.712763
0.409581, 0.354137, 0.717125
0.871404, -0.341543, 0.717738
0.859526, -0.322505, 0.717337
0.849851, -0.300095, 0.71855
0.840257, -0.277812, 0.719766
0.835309, -0.249169, 0.724218
0.821308, -0.233633, 0.722205
0.863953, -0.143177, 0.759065
0.866979, -0.108325, 0.768022
0.866189, -0.0794411, 0.774155
0.869446, -0.0466857, 0.782735
0.87062, -0.0174965, 0.789705
0.86959, 0.00831936, 0.79506
0.870795, 0.0357334, 0.801645
0.869696, 0.0599348, 0.806613
0.872884, 0.0876218, 0.814035
0.866917, 0.105815, 0.815759
0.845155, 0.109624, 0.808093
0.822331, 0.113409, 0.800008
0.792725, 0.112528, 0.788228
0.763279, 0.113117, 0.776838
0.732561, 0.114019, 0.76502
0.702022, 0.116358, 0.753594
0.664932, 0.115389, 0.738866
0.625618, 0.114533, 0.723293
0.59559, 0.121234, 0.713039
0.583832, 0.140078, 0.712641
0.572074, 0.158923, 0.712244
0.566728, 0.181301, 0.715144
0.551805, 0.198315, 0.713099
0.536801, 0.215457, 0.711052
0.52837, 0.235876, 0.712307
0.516652, 0.254656, 0.711912
0.504934, 0.273436, 0.711516
0.489771, 0.290835, 0.709463
0.481499, 0.310997, 0.710724
0.466256, 0.328525, 0.708669
0.458064, 0.348558, 0.709932
0.446347, 0.367338, 0.709536
0.430983, 0.385059, 0.707477
0.882516, -0.330695, 0.700106
0.883557, -0.291238, 0.709811
0.87854, -0.262634, 0.714476
0.868768, -0.241831, 0.715355
0.861881, -0.217085, 0.718345
0.852855, -0.195764, 0.719652
0.864385, -0.147417, 0.735755
0.863606, -0.117039, 0.742578
0.862563, -0.0879497, 0.748989
0.869837, -0.0499157, 0.760919
0.86894, -0.0227754, 0.766932
0.868344, 0.003883, 0.772956
0.871274, 0.0334565, 0.781113
0.871985, 0.0597341, 0.787583
0.871021, 0.0835556, 0.792788
0.868966, 0.105697, 0.797151
0.845203, 0.107799, 0.787887
0.822409, 0.111775, 0.779462
0.794297, 0.11228, 0.768036
0.762803, 0.111352, 0.754885
0.731432, 0.111939, 0.742141
0.700951, 0.114528, 0.730232
0.666202, 0.11539, 0.716165
0.646675, 0.127837, 0.711074
0.640707, 0.149397, 0.713692
0.627124, 0.166027, 0.712025
0.618194, 0.18548, 0.712932
0.606938, 0.203521, 0.712551
0.598903, 0.223252, 0.713892
0.584425, 0.239604, 0.711791
0.573168, 0.257646, 0.71141
0.559405, 0.274564, 0.709737
0.548118, 0.292654, 0.709355
0.539399, 0.31177, 0.710269
0.528142, 0.329811, 0.709889
0.516886, 0.347852, 0.709509
0.505629, 0.365894, 0.709128
0.494373, 0.383935, 0.708748
0.888037, -0.219237, 0.705295
0.88469, -0.190058, 0.711074
0.87593, -0.169216, 0.712461
0.868989, -0.146185, 0.715172
0.865724, -0.118839, 0.720533
0.865116, -0.0889495, 0.727666
0.866068, -0.0581575, 0.735694
0.8674, -0.0279759, 0.743735
0.870372, 0.00297959, 0.752672
0.86929, 0.0285273, 0.758527
0.870436, 0.0556054, 0.76572
0.871264, 0.0814932, 0.772481
0.871074, 0.105611, 0.778366
0.848742, 0.109086, 0.769616
0.82396, 0.111385, 0.75952
0.793842, 0.110331, 0.746299
0.766689, 0.113028, 0.735282
0.732579, 0.111568, 0.720242
0.7124, 0.121799, 0.71409
0.701574, 0.13915, 0.713724
0.690749, 0.1565, 0.713358
0.679923, 0.173851, 0.712992
0.669098, 0.191201, 0.712627
0.660611, 0.209906, 0.713602
0.649816, 0.227208, 0.713238
0.639021, 0.24451, 0.712873
0.625796, 0.260603, 0.711164
0.614971, 0.277954, 0.710798
0.604145, 0.295305, 0.710432
0.59332, 0.312655, 0.710066
0.579095, 0.328651, 0.707902
0.571669, 0.347356, 0.709335
0.563453, 0.365627, 0.71032
0.550018, 0.382057, 0.708603
0.539192, 0.399408, 0.708237
0.891907, -0.152282, 0.700805
0.886816, -0.127239, 0.70502
0.881925, -0.102516, 0.709243
0.87308, -0.0832758, 0.71026
0.86852, -0.0590838, 0.714493
0.869681, -0.0288679, 0.722869
0.86873, -0.00201834, 0.729417
0.86998, 0.026368, 0.737357
0.870947, 0.0535191, 0.744848
0.871601, 0.0794832, 0.75189
0.872576, 0.104933, 0.758943
0.848947, 0.10735, 0.748931
0.824214, 0.109848, 0.738443
0.795572, 0.110171, 0.725629
0.767795, 0.112483, 0.713722
0.75522, 0.127574, 0.711981
0.746926, 0.145931, 0.713017
0.736492, 0.162655, 0.712665
0.723826, 0.17789, 0.71092
0.715623, 0.196103, 0.711959
0.705188, 0.212827, 0.711607
0.694754, 0.229551, 0.711254
0.686671, 0.24757, 0.712297
0.671503, 0.261751, 0.709153
0.66345, 0.279723, 0.710197
0.653015, 0.296447, 0.709844
0.642581, 0.313171, 0.709492
0.629644, 0.32884, 0.707738
0.61918, 0.345612, 0.707385
0.611277, 0.363343, 0.708434
0.595658, 0.378246, 0.705274
0.590408, 0.396791, 0.707729
0.890411, -0.0658793, 0.700584
0.887776, -0.0398718, 0.706432
0.879324, -0.0212995, 0.707516
0.874639, 0.00129043, 0.711468
0.866369, 0.0195735, 0.712558
0.870913, 0.0508315, 0.723215
0.870088, 0.0756129, 0.72958
0.871517, 0.101809, 0.737391
0.852585, 0.108692, 0.730359
0.825917, 0.109543, 0.718041
0.807689, 0.118649, 0.711945
0.797596, 0.134827, 0.711604
0.787502, 0.151005, 0.711263
0.779562, 0.168758, 0.712365
0.769498, 0.184887, 0.712025
0.759435, 0.201017, 0.711685
0.747127, 0.215716, 0.709899
0.737033, 0.231894, 0.709558
0.72694, 0.248071, 0.709217
0.71918, 0.265535, 0.710325
0.706752, 0.280427, 0.708535
0.696658, 0.296605, 0.708194
0.691413, 0.315065, 0.710757
0.68138, 0.331146, 0.710418
0.668862, 0.346183, 0.708625
0.658798, 0.362313, 0.708285
0.648734, 0.378442, 0.707945
0.638671, 0.394572, 0.707605
0.893398, 0.0189302, 0.703918
0.888429, 0.0401979, 0.707547
0.882358, 0.059908, 0.710189
0.872554, 0.0756199, 0.709858
0.871879, 0.0999861, 0.716479
0.854934, 0.10885, 0.710686
0.848521, 0.127444, 0.712842
0.838798, 0.143027, 0.712514
0.826999, 0.156949, 0.710691
0.819353, 0.174194, 0.711857
0.811766, 0.191343, 0.713024
0.799907, 0.205361, 0.7112
0.790184, 0.220944, 0.710871
0.780461, 0.236527, 0.710543
0.775251, 0.254856, 0.713214
0.761015, 0.267694, 0.709885
0.753609, 0.284554, 0.711059
0.74157, 0.298861, 0.709228
0.72947, 0.313264, 0.707396
0.722124, 0.330027, 0.708571
0.709964, 0.344527, 0.706737
0.700211, 0.360159, 0.706407
0.692955, 0.376778, 0.707586
0.683233, 0.392361, 0.707257
0.896828, 0.0721609, 0.70005
0.892254, 0.0926956, 0.703836
0.883963, 0.109284, 0.70454
0.87965, 0.129401, 0.708335
0.870168, 0.144599, 0.708014
0.862714, 0.161496, 0.70924
0.856693, 0.179399, 0.711499
0.845898, 0.193399, 0.710149
0.837888, 0.209538, 0.710863
0.828486, 0.224607, 0.710546
0.819084, 0.239676, 0.710228
0.809682, 0.254746, 0.70991
0.80028, 0.269815, 0.709593
0.793147, 0.286199, 0.710829
0.783775, 0.30122, 0.710513
0.774403, 0.316241, 0.710196
0.765031, 0.331262, 0.709879
0.753269, 0.345161, 0.708004
0.743867, 0.360231, 0.707687
0.736915, 0.376325, 0.708929
0.729196, 0.391998, 0.709653
0.895573, 0.14202, 0.70009
0.889553, 0.159858, 0.702439
0.883633, 0.177536, 0.704791
0.877813, 0.195053, 0.707146
0.870022, 0.210815, 0.707904
0.862972, 0.227028, 0.709197
0.855271, 0.242646, 0.709957
0.844729, 0.256267, 0.70858
0.835608, 0.270887, 0.708272
0.827967, 0.286408, 0.709035
0.818866, 0.300995, 0.708727
0.809764, 0.315583, 0.70842
0.799122, 0.329365, 0.707039
0.791562, 0.344757, 0.707805
0.78246, 0.359345, 0.707497
0.773359, 0.373932, 0.70719
0.765879, 0.389196, 0.707958
0.895967, 0.208379, 0.701404
0.891778, 0.22647, 0.704961
0.881478, 0.239728, 0.703556
0.875365, 0.256026, 0.705463
0.870047, 0.272675, 0.707925
0.861207, 0.286845, 0.707626
0.855304, 0.302805, 0.70954
0.845014, 0.316047, 0.708135
0.837703, 0.331016, 0.708945
0.828902, 0.345121, 0.708648
0.820102, 0.359227, 0.70835
0.811301, 0.373332, 0.708053
0.8025, 0.387438, 0.707756
0.894515, 0.268776, 0.701142
0.885825, 0.282705, 0.700849
0.880728, 0.298936, 0.703408
0.873546, 0.313673, 0.704258
0.867881, 0.329203, 0.706251
0.860798, 0.34378, 0.707104
0.852238, 0.357499, 0.706815
0.847523, 0.37312, 0.709387
0.837455, 0.386031, 0.707954
0.828925, 0.399703, 0.707666
0.893746, 0.325747, 0.701379
0.885336, 0.339226, 0.701095
0.879898, 0.354341, 0.703168
0.871529, 0.367756, 0.702885
0.866212, 0.382678, 0.704962
0.857882, 0.396028, 0.704681
0.891345, 0.378277, 0.700236
0.88469, 0.392118, 0.701175
